adventurer_id,cluster,age,gender,region,total_views,total_seconds,avg_completion,unique_publishers,total_subscriptions
zbad,6,4185,M,Shield Barrow,13,2233.0,0.5453763005955721,5,5
rlc4,4,55,F,Jamshire,11,2131.0,0.5822275451569441,3,4
gve6,5,10,F,Dripwater Delta,10,2730.0,0.8353307636991103,3,3
9vqr,5,14,F,Dripwater Delta,11,2298.0,0.5868137907936943,6,6
1rgv,5,29,M,Toadstool Marshes,10,2023.0,0.6099147383024601,5,5
545x,5,14,M,Soggy Hollow,10,2253.0,0.6681316479362863,4,5
x9gy,4,48,M,Sugarbrook,11,1960.0,0.5110489639421019,7,13
999x,4,64,F,Jamshire,11,1779.0,0.48653665460819795,8,13
bv8r,6,821,M,Duelburg,11,1282.0,0.3803651778744396,4,4
cc14,4,20,M,Puddington,16,2311.0,0.39787298607534666,4,4
weku,4,32,M,Puddington,11,2508.0,0.7183891597438259,5,8
ew4t,4,58,F,Sugarbrook,10,2531.0,0.7667396996658152,7,10
uk7e,5,11,F,Soggy Hollow,12,2332.0,0.5695855462896394,6,6
wi4h,5,13,F,Soggy Hollow,14,2800.0,0.5547204217939752,6,6
53ik,5,17,M,Soggy Hollow,12,2102.0,0.5179854104105567,5,5
rjv7,4,97,F,Greycliffs,12,1931.0,0.4904476018802714,8,12
luyw,5,12,F,Toadstool Marshes,15,3397.0,0.7144346907105189,7,7
uecx,4,135,NB,Puddington,15,2661.0,0.5485930118871879,5,7
2tup,2,156,M,Gnome's Rest,11,2364.0,0.6303965199634676,4,6
hksh,3,39,M,Greycliffs,15,2628.0,0.5102148199273207,6,11
ui52,5,16,F,Slurpington,11,2448.0,0.6044685275048948,4,4
2ldz,5,13,M,Slurpington,12,2788.0,0.6784543666538291,2,2
tvrx,2,90,F,Knitwick,15,3824.0,0.7927777634372646,4,8
6r6w,2,25,F,Gnome's Rest,14,1900.0,0.39395544719541414,4,6
h8tg,5,13,M,Slurpington,12,2288.0,0.5993868358554578,7,7
to97,4,43,M,Sugarbrook,11,2424.0,0.6587790394023577,6,6
8b6v,4,123,F,Greycliffs,12,1969.0,0.5497864362153538,6,11
qq6i,5,29,M,Slurpington,10,2123.0,0.6424106146484879,7,7
ke3t,6,11,F,Narathil,16,1779.0,0.41086414300478,4,5
hzuq,3,49,M,Sugarbrook,13,2316.0,0.5419899278464784,5,9
2c5t,5,11,F,Dripwater Delta,11,1953.0,0.5034786131038399,2,2
xsyj,4,71,M,Sugarbrook,11,1919.0,0.5392225720989015,3,4
89z6,1,20,M,Narathil,13,1730.0,0.5035420796346693,5,6
fwvn,5,14,F,Toadstool Marshes,13,3162.0,0.6986965665852554,5,5
qsrm,5,17,F,Toadstool Marshes,10,2295.0,0.7099624041813504,8,8
rlnv,0,10,M,Dripwater Delta,15,3073.0,0.5566737476423321,8,9
7rk1,2,29,M,Knitwick,11,1771.0,0.47375383635982227,4,7
jmp7,5,12,M,Dripwater Delta,13,1534.0,0.32685312109324133,6,6
pzhp,5,15,F,Toadstool Marshes,10,2250.0,0.6683760209665903,2,2
1j9b,5,13,F,Slurpington,12,1837.0,0.43078363966309624,5,5
8d3b,5,12,F,Soggy Hollow,10,2872.0,0.8137669422747047,3,3
7232,2,21,F,Gnome's Rest,10,1782.0,0.4836894491919021,3,4
oa83,2,60,F,Gnome's Rest,12,1929.0,0.47830801890860203,4,6
onrq,5,15,F,Toadstool Marshes,10,1138.0,0.3122302293400884,5,5
iapz,5,15,M,Slurpington,11,2201.0,0.6163403229783746,4,4
zxk4,6,83,M,Narathil,11,2029.0,0.5725105576071772,3,3
bx9r,6,4930,M,Shield Barrow,10,1584.0,0.5191906684390247,4,4
13jw,5,20,F,Slurpington,10,2669.0,0.7863901388777771,3,3
qhfe,4,56,F,Gelatina Grove,10,1630.0,0.4786800554174614,3,6
2ddc,3,228,M,Sugarbrook,10,2230.0,0.6578772506198519,6,7
il84,4,65,M,Greycliffs,11,1823.0,0.5015631176293384,5,5
2e88,4,58,M,Jamshire,11,2216.0,0.5975027864298573,5,5
spq2,1,63,F,Shield Barrow,13,1834.0,0.4715366289419338,5,7
4ktl,1,110,NB,Sugarbrook,10,2394.0,0.7734226880328918,7,8
7gon,5,19,F,Toadstool Marshes,13,2088.0,0.480513829715913,4,4
5lyp,2,86,F,Threadbare,12,2433.0,0.5893340440354303,4,4
dazy,2,15,M,Threadbare,15,2104.0,0.3621239405986861,4,8
8e87,2,35,F,Knitwick,10,1734.0,0.569057830326899,4,7
isdw,4,30,F,Puddington,15,2847.0,0.5783633221853682,8,13
dzme,5,16,F,Dripwater Delta,10,1792.0,0.5684585676378167,3,3
fu5i,1,33,F,Puddington,12,2445.0,0.6031663289688761,2,3
w6sp,4,47,F,Boggy Bottom,10,1673.0,0.471076954743748,3,5
wfuw,6,196,F,Narathil,10,1751.0,0.5103811094302445,5,7
n529,4,101,M,Gelatina Grove,10,1206.0,0.4001756159231621,3,6
afmq,2,50,NB,Gnome's Rest,12,1668.0,0.4205629854567432,4,6
k9gu,5,33,NB,Toadstool Marshes,13,2625.0,0.6329256355538132,8,8
xwxg,5,11,M,Toadstool Marshes,12,2604.0,0.6252181163770044,3,3
44yf,4,82,M,Puddington,10,1810.0,0.5593719323493052,5,7
crqh,4,81,M,Sugarbrook,10,2532.0,0.7704372598904238,7,11
cobv,5,16,M,Toadstool Marshes,10,1832.0,0.5196587341161689,6,7
2rzv,5,20,M,Toadstool Marshes,11,2040.0,0.5788657855556062,5,5
fxgs,4,165,M,Puddington,10,2035.0,0.6335497742123746,5,7
b7ly,4,30,F,Jamshire,16,2693.0,0.5367582924653458,4,6
hxzd,2,49,M,Gnome's Rest,13,2479.0,0.6155273476344957,4,7
jdvt,5,146,F,Dripwater Delta,10,1447.0,0.4405962748388735,6,7
qfgt,5,16,F,Dripwater Delta,11,2293.0,0.7236988192370265,7,8
98wm,6,118,M,Duelburg,15,2513.0,0.5373233667126013,5,5
wipr,3,31,M,Greycliffs,10,2260.0,0.7022655507756519,5,7
vcww,4,78,F,Puddington,12,2015.0,0.5214278945467087,6,8
e1sa,6,4380,F,Narathil,15,2529.0,0.5721064099583463,5,8
23bl,4,18,M,Puddington,14,1877.0,0.39358229154231283,6,11
7jrt,4,56,F,Puddington,12,2392.0,0.5586577138366503,8,11
1a43,4,58,F,Sugarbrook,12,2368.0,0.6260190325744225,8,11
5ldq,4,35,F,Jamshire,17,2751.0,0.4198474953646765,7,10
kaer,4,46,F,Jamshire,14,2182.0,0.45645378324029445,7,9
7c6p,4,44,F,Jamshire,13,3017.0,0.6908424670914356,6,9
phcp,6,3612,M,Duelburg,10,1301.0,0.45376952959647304,5,6
dv6m,5,13,M,Toadstool Marshes,12,2612.0,0.6434929799962754,4,4
fp4v,5,10,F,Slurpington,10,1370.0,0.4118257119860661,6,6
7mcv,4,17,M,Sugarbrook,29,4186.0,0.4053249748740136,7,9
58zb,0,15,M,Toadstool Marshes,10,1688.0,0.3937412323437245,5,5
xevi,4,16,F,Sugarbrook,12,2058.0,0.501293849364073,9,12
hqye,4,52,F,Greycliffs,13,2262.0,0.5674623515791282,8,13
8dhx,6,514,M,Narathil,14,1986.0,0.5582343661637588,5,7
bbh2,5,23,F,Dripwater Delta,10,1612.0,0.5081075422299068,6,6
nblr,4,22,F,Jamshire,14,2378.0,0.4858470193433354,8,14
xdv5,4,59,F,Jamshire,11,1748.0,0.4992171419430431,7,11
1isi,5,17,F,Soggy Hollow,10,2143.0,0.6391279114372149,7,8
9fah,5,13,M,Dripwater Delta,10,1850.0,0.5294905800378193,5,7
x4rr,2,97,M,Knitwick,13,2529.0,0.5719548059035333,4,7
lqe5,5,24,M,Slurpington,10,1670.0,0.5178789873971863,8,8
8fsd,2,50,M,Threadbare,10,2020.0,0.5920793505417274,4,8
3429,6,157,F,Narathil,14,2490.0,0.5750435205972738,5,6
wuco,5,13,F,Toadstool Marshes,10,2256.0,0.6941211300968174,5,5
v2wa,3,44,M,Puddington,12,3155.0,0.7599070687390187,6,9
q8m7,4,18,F,Puddington,12,2372.0,0.5796932273630567,6,7
bmbk,4,59,F,Jamshire,12,2087.0,0.5377476928473708,7,11
p71a,1,959,M,Shield Barrow,10,2122.0,0.7308544838737406,5,6
fahk,4,25,F,Greycliffs,10,1913.0,0.490233125813043,7,12
6pf5,5,15,F,Slurpington,14,2329.0,0.47868490828548266,8,9
udn9,4,56,M,Sugarbrook,10,1652.0,0.5069682654148673,6,9
wj47,5,26,F,Toadstool Marshes,10,2480.0,0.7616789018790829,7,9
165v,5,14,F,Toadstool Marshes,11,2409.0,0.6394147938227818,2,2
l815,5,182,M,Toadstool Marshes,12,1626.0,0.39544885115027467,7,7
yymy,5,15,M,Soggy Hollow,10,1754.0,0.5191697059641187,4,4
7scz,5,29,M,Slurpington,10,1863.0,0.5739330794707274,5,5
w4ps,5,115,F,Dripwater Delta,10,2206.0,0.6921809560753454,6,8
m7w6,4,74,M,Sugarbrook,13,2793.0,0.6703518311640408,5,7
s85t,6,16,F,Duelburg,10,1684.0,0.5226089386405313,5,8
zg5c,1,363,F,Narathil,15,2281.0,0.5104837175200808,5,7
hhfl,5,11,F,Slurpington,10,2137.0,0.6214916852117919,2,2
d8y7,5,15,M,Soggy Hollow,11,2961.0,0.8214618051213869,6,6
qt1i,5,36,F,Slurpington,10,1649.0,0.544118636218949,4,4
i7c5,5,25,F,Dripwater Delta,11,1771.0,0.5134409394559486,6,6
zqw6,6,123,F,Narathil,13,1972.0,0.5092051998919402,5,7
ojja,1,1369,M,Shield Barrow,16,2441.0,0.5704678548812249,5,6
1lrb,4,55,F,Puddington,12,1876.0,0.4886938772096585,5,6
o9ny,5,13,F,Slurpington,12,2301.0,0.574030933610875,7,7
3l3c,5,10,F,Toadstool Marshes,12,1825.0,0.4287845067778933,6,7
syf5,5,25,M,Toadstool Marshes,13,2144.0,0.5116472633106681,6,6
spip,5,18,F,Toadstool Marshes,10,1518.0,0.5103662534631864,5,5
3vj5,6,83,M,Narathil,10,1503.0,0.4383496851240641,3,4
jovd,4,37,F,Sugarbrook,11,2511.0,0.7478954793738063,6,10
sbng,5,13,F,Toadstool Marshes,11,1797.0,0.47138144553097416,4,4
2xqh,4,36,F,Jamshire,12,2381.0,0.588865078553859,3,4
6x1d,2,36,M,Gnome's Rest,14,2511.0,0.5656727727760434,4,7
iqf9,4,43,M,Jamshire,11,1681.0,0.4063200990516131,7,9
aqk8,3,26,M,Puddington,20,4068.0,0.6096731675990472,8,14
9pme,4,40,F,Greycliffs,10,1764.0,0.4819543819528665,6,9
22ee,3,53,F,Puddington,22,3257.0,0.46754709575325926,9,13
i779,5,589,F,Soggy Hollow,10,1802.0,0.5634561156147495,5,5
o3cy,4,76,F,Jamshire,12,2601.0,0.6495346723426758,5,7
n4v9,4,34,M,Jamshire,12,2210.0,0.49504978319870624,8,14
rhh5,0,11,M,Dripwater Delta,12,2461.0,0.5844162909811844,6,6
n4i3,5,14,F,Slurpington,10,1921.0,0.5910282234808472,4,4
xjkv,2,40,M,Threadbare,13,2400.0,0.5294219033059231,4,6
h6uq,4,34,F,Jamshire,16,2530.0,0.46877341539774026,6,8
z8bx,4,45,M,Puddington,10,1664.0,0.4545691330161767,7,9
2qhm,1,22,F,Jamshire,11,1768.0,0.42529076650842607,3,3
4ll2,5,26,M,Dripwater Delta,12,2486.0,0.6390454622178793,6,6
njy7,4,25,F,Greycliffs,11,2075.0,0.49487369224930083,5,5
gfqo,4,32,NB,Sugarbrook,15,2918.0,0.5611621392156061,5,7
gscp,4,54,M,Greycliffs,10,1972.0,0.5905705067502146,4,4
66ut,5,105,F,Soggy Hollow,10,2644.0,0.8116241901648348,3,3
u5td,4,37,M,Greycliffs,13,2597.0,0.5387941691430984,8,11
heub,4,59,M,Sugarbrook,10,2242.0,0.6709224540807848,4,5
7gz5,4,183,M,Boggy Bottom,12,1871.0,0.49580055246057725,3,5
j2vn,6,1142,M,Shield Barrow,16,2552.0,0.5718763447725458,4,4
l3ku,4,35,M,Jamshire,11,1270.0,0.3812480537583973,6,9
ao4a,0,11,F,Soggy Hollow,14,2438.0,0.46056475421318555,5,5
b3de,4,135,M,Jamshire,16,2650.0,0.5260354043401864,9,18
cnrj,4,33,M,Sugarbrook,15,2934.0,0.5506351987143481,4,6
3xn3,4,27,F,Greycliffs,10,2223.0,0.6301801620704465,6,8
3eta,5,12,F,Soggy Hollow,10,1759.0,0.5289928620119528,5,5
axvv,4,56,F,Puddington,12,1454.0,0.382795669453796,6,10
pzkr,1,35,F,Sugarbrook,15,2304.0,0.41377144686943174,4,5
w7b6,5,12,F,Toadstool Marshes,10,1877.0,0.5079725356963912,5,5
e4jj,6,89,M,Shield Barrow,13,1872.0,0.47510023549958497,2,3
9hlv,5,177,F,Soggy Hollow,10,2293.0,0.6841338041403636,7,7
8t8a,4,84,F,Sugarbrook,10,1896.0,0.5627417399045372,6,10
x4tp,5,13,F,Slurpington,10,2164.0,0.631591437998605,3,3
hom5,5,21,F,Soggy Hollow,14,2412.0,0.5342342048645445,6,6
d19x,2,145,M,Gnome's Rest,10,1804.0,0.5277590712502995,4,5
m8rb,3,384,F,Sugarbrook,10,1418.0,0.42901794805405064,6,7
s69q,5,15,F,Toadstool Marshes,10,2013.0,0.5932088710959853,5,5
8k32,4,50,F,Jamshire,14,2469.0,0.5495711493202029,7,10
gkkm,5,11,F,Soggy Hollow,13,2208.0,0.4442676113771323,4,4
rrhx,2,115,F,Gnome's Rest,11,1716.0,0.48983617768893295,4,7
enj4,4,27,F,Puddington,15,2336.0,0.46436949176039843,5,8
lj34,4,39,M,Puddington,21,3372.0,0.48378867855518864,9,12
mpcs,4,26,M,Jamshire,13,2677.0,0.6426922370209579,7,12
jfe6,1,10,M,Puddington,13,2653.0,0.6008573567617277,4,4
jd6t,5,12,M,Toadstool Marshes,15,2887.0,0.5974813585730511,6,7
hqrb,6,1018,F,Narathil,10,1335.0,0.478656371673219,5,9
t76d,6,2802,F,Narathil,12,1680.0,0.4634191312655456,4,5
bmq8,4,47,F,Puddington,10,2216.0,0.6579579521194605,7,10
ftxy,5,13,M,Toadstool Marshes,11,2824.0,0.7541432713231306,4,4
f2e3,3,72,M,Jamshire,10,1498.0,0.46916078861431254,3,3
hgjh,6,153,F,Narathil,11,2207.0,0.6714796728372666,5,6
p9l5,5,11,F,Toadstool Marshes,14,2426.0,0.4997729076772438,6,6
t2k3,2,45,F,Threadbare,12,2546.0,0.6208800757393959,4,8
zgf1,3,107,F,Greycliffs,13,2036.0,0.49526031146029303,7,10
9saf,5,12,F,Dripwater Delta,10,2430.0,0.6802806343327122,2,2
wyio,4,63,F,Jamshire,10,1553.0,0.4486967096402605,4,4
7yba,4,46,F,Jamshire,10,1814.0,0.5691175113381117,3,3
xrao,5,17,F,Toadstool Marshes,10,1354.0,0.4265279971455221,6,7
af49,4,36,M,Sugarbrook,14,2068.0,0.40690266878227066,8,13
138q,4,35,M,Greycliffs,15,2576.0,0.5316074963637217,8,15
31h4,4,35,F,Boggy Bottom,11,1696.0,0.4272549558972999,3,6
sa8j,6,12,F,Shield Barrow,11,1608.0,0.4860655113499093,4,4
1qdk,5,98,F,Toadstool Marshes,10,2036.0,0.6207753049057232,7,8
1ddr,4,15,F,Muckminster,13,1788.0,0.39696447769886656,3,6
27k3,5,16,F,Dripwater Delta,11,2216.0,0.6445772718259847,6,6
4p8z,5,14,F,Toadstool Marshes,10,2119.0,0.6815014103898166,1,1
8az8,1,278,M,Duelburg,12,1398.0,0.39305647376036834,4,6
2dwp,2,125,F,Gnome's Rest,13,2563.0,0.6304753380093159,4,7
u4gg,1,13,F,Sugarbrook,10,1069.0,0.2603725412399978,1,1
x3m1,5,16,F,Soggy Hollow,13,2392.0,0.5132491569722772,7,7
xfse,4,21,F,Sugarbrook,11,1795.0,0.48676009641178813,3,4
zfti,5,15,M,Toadstool Marshes,11,1715.0,0.4341628364733879,6,6
jown,4,39,M,Puddington,17,3260.0,0.6191481198596037,8,16
lz7e,4,22,F,Greycliffs,10,1933.0,0.5828613790679474,5,7
vw4x,4,194,M,Jamshire,10,2159.0,0.6617545236323805,8,11
j3x3,4,11,M,Sugarbrook,11,1334.0,0.36243108655105377,5,5
197y,1,22,F,Sugarbrook,11,2163.0,0.5936784893553567,3,3
esu7,3,38,F,Puddington,13,2662.0,0.5537732351712772,9,16
uxk8,1,10,F,Greycliffs,14,2046.0,0.40249445288395247,8,9
f16y,5,17,M,Soggy Hollow,12,2099.0,0.5704856942432293,4,4
hzwc,5,18,F,Slurpington,11,1945.0,0.5486271818308545,8,11
n8gu,5,21,M,Toadstool Marshes,11,1913.0,0.5624027746649491,6,7
xhb7,4,86,F,Muckminster,10,1316.0,0.40230160312263913,3,5
wdcf,4,14,F,Puddington,11,1611.0,0.384059386965389,6,8
mrww,5,26,F,Soggy Hollow,10,1966.0,0.6326161653510882,8,9
l2dr,4,65,M,Muckminster,13,2335.0,0.5610846663654827,3,6
xx2m,4,30,F,Greycliffs,13,1824.0,0.42148010892299936,8,10
7lov,5,21,M,Slurpington,13,2654.0,0.6524438195314273,8,9
ompv,5,31,F,Toadstool Marshes,12,1821.0,0.46946165919442223,4,5
jdbx,5,18,M,Soggy Hollow,12,2353.0,0.6467361477020789,7,7
ajwr,5,15,M,Toadstool Marshes,10,1777.0,0.5449581951610772,7,8
zdc2,3,141,M,Puddington,13,2636.0,0.6174437095742321,6,8
9qa6,5,20,F,Toadstool Marshes,12,2839.0,0.7756678333485496,8,8
qfbl,6,40,M,Shield Barrow,12,1706.0,0.3571169981657886,3,3
pelb,5,12,M,Slurpington,11,1702.0,0.4872050647873577,6,6
yfqu,5,20,F,Slurpington,11,2230.0,0.6276643895655994,4,4
leih,5,1598,F,Dripwater Delta,10,2067.0,0.6531387555120964,5,5
bzaw,5,28,M,Toadstool Marshes,10,1261.0,0.4448784351591364,5,7
urj2,4,146,M,Puddington,16,2642.0,0.5262480490190578,8,16
4tvg,5,15,F,Toadstool Marshes,10,2209.0,0.6795073285819131,8,9
wdde,4,97,F,Jamshire,10,2315.0,0.7435282191927904,6,9
jbo5,5,12,F,Slurpington,11,2106.0,0.6188074367866608,6,6
mvqc,2,275,F,Threadbare,11,2361.0,0.6451585515245174,4,7
wkoe,5,17,M,Slurpington,10,1733.0,0.5531869459625741,5,5
152j,5,27,F,Slurpington,10,1791.0,0.5968833351930989,4,4
qc9s,3,115,M,Greycliffs,10,1798.0,0.5340109854969743,8,15
ocxi,4,114,M,Sugarbrook,10,2324.0,0.7023799742664105,5,7
nens,5,11,NB,Toadstool Marshes,10,868.0,0.273908218439009,8,8
7h1t,5,12,M,Toadstool Marshes,14,2201.0,0.47365926959562665,6,6
vhxe,4,41,M,Puddington,12,1915.0,0.4458320118849634,7,7
zaz8,5,16,M,Dripwater Delta,11,1471.0,0.4143221968753999,8,10
kr8x,5,25,M,Dripwater Delta,12,2409.0,0.5996447917702934,5,6
s3ed,5,18,F,Soggy Hollow,10,1663.0,0.5052906405097843,7,8
sk6h,3,70,M,Jamshire,10,1218.0,0.37404729663414715,6,8
gc9u,5,12,M,Dripwater Delta,11,2260.0,0.6897765276070679,5,5
9ab2,5,11,F,Slurpington,12,2072.0,0.545466509823361,7,8
ehw5,5,14,F,Soggy Hollow,10,1801.0,0.5518505253359572,3,4
9jpw,5,15,F,Toadstool Marshes,12,2057.0,0.5214680239670788,3,3
qxxs,5,21,M,Toadstool Marshes,10,2133.0,0.7291895251350586,7,7
4fys,1,17,F,Sugarbrook,11,1084.0,0.27522095010557107,1,1
esfb,5,16,M,Soggy Hollow,10,2241.0,0.7108686773456456,6,6
9p5q,5,13,M,Toadstool Marshes,11,2341.0,0.6713472865995406,6,6
2p1b,5,10,F,Toadstool Marshes,11,2325.0,0.6008451594118017,3,3
2ffi,5,18,M,Dripwater Delta,10,1951.0,0.6023565613072115,7,7
3sv8,2,126,F,Gnome's Rest,15,3244.0,0.6688851721444468,4,5
76jf,5,14,F,Toadstool Marshes,10,1435.0,0.4171331165798865,4,5
dgzc,4,24,F,Sugarbrook,15,2340.0,0.46221289094912854,8,13
gw3r,2,33,M,Knitwick,13,2124.0,0.5082926377086411,4,7
hcso,3,51,F,Greycliffs,11,2184.0,0.6171149364837275,8,12
85c5,2,28,F,Threadbare,17,2745.0,0.45206297971783493,4,7
5l23,5,13,F,Slurpington,11,2053.0,0.6064687697377008,6,7
pnn4,4,151,F,Puddington,10,1862.0,0.6113983460913521,9,18
7p2r,5,14,M,Dripwater Delta,12,1781.0,0.4630736159521238,3,3
8lup,6,437,M,Shield Barrow,10,2050.0,0.6465568355364751,5,6
rtur,6,377,F,Duelburg,11,2025.0,0.6074688796763693,5,8
bt34,4,86,F,Jamshire,12,2417.0,0.6401589423969777,8,14
zxzy,4,31,F,Puddington,10,1659.0,0.5066619829028014,5,8
52me,4,28,M,Sugarbrook,19,2997.0,0.4507231845029897,6,12
ztpk,4,26,F,Puddington,11,2208.0,0.5228769031956277,3,3
my71,5,13,F,Slurpington,12,3015.0,0.7666949779885872,5,6
dzj1,4,38,F,Jamshire,13,2273.0,0.511998338998046,7,11
39gj,5,14,F,Dripwater Delta,10,1651.0,0.500768276071774,6,7
llmv,5,87,F,Dripwater Delta,10,1816.0,0.5387744171390876,7,8
2iuz,5,12,F,Soggy Hollow,10,2052.0,0.689701317198809,5,5
89x8,4,29,M,Gelatina Grove,10,1536.0,0.44103945537238676,2,2
ckab,5,12,F,Dripwater Delta,10,1267.0,0.38283322648787066,6,7
sl44,5,18,F,Soggy Hollow,10,1783.0,0.48516215224851333,4,4
ukxv,5,14,M,Dripwater Delta,12,2120.0,0.5496805254076522,6,6
vkmn,5,99,M,Dripwater Delta,10,1601.0,0.49466266029672284,6,7
n67v,5,16,M,Soggy Hollow,10,1819.0,0.6111590603802857,5,5
u3bk,5,739,F,Soggy Hollow,13,2433.0,0.5747180439066947,5,5
zzf2,1,693,F,Shield Barrow,14,2274.0,0.5673269967485469,5,8
ipja,4,32,F,Sugarbrook,16,1987.0,0.37175666069312924,8,9
mklv,5,11,F,Soggy Hollow,10,1602.0,0.5230256192101718,8,8
eud9,5,11,F,Dripwater Delta,12,2435.0,0.6151095582120759,6,6
l9ue,4,97,F,Jamshire,11,1608.0,0.4353497979518437,5,8
t2b7,4,15,F,Boggy Bottom,11,1444.0,0.3612522725266033,3,5
4f2z,5,17,F,Toadstool Marshes,12,2599.0,0.7070708803987541,3,3
tkyq,5,22,F,Slurpington,10,1635.0,0.5139618964755613,7,8
67a5,4,50,F,Puddington,11,1334.0,0.3742033452038507,6,9
jixl,1,990,M,Shield Barrow,12,1813.0,0.5428490821189081,5,5
5zq5,3,35,F,Sugarbrook,20,4408.0,0.6570560006246821,8,14
n6tc,4,73,M,Sugarbrook,10,2344.0,0.7770443355687293,6,9
kdfp,4,39,M,Greycliffs,10,1959.0,0.5886645386508659,6,10
zz6r,5,10,M,Soggy Hollow,13,1798.0,0.42239939625097,4,4
yu5w,2,11,M,Knitwick,10,1591.0,0.37998363415118963,4,6
p3zr,5,18,F,Dripwater Delta,13,2429.0,0.587736404575696,6,6
wnx9,5,16,M,Dripwater Delta,10,1548.0,0.4740644948566294,3,3
tkmt,5,16,M,Toadstool Marshes,14,2669.0,0.6119358439025425,8,10
435v,6,3409,M,Duelburg,12,1243.0,0.32779140990617567,3,3
i79z,5,1224,M,Soggy Hollow,14,2547.0,0.5504881573182807,8,11
fseu,5,35,F,Dripwater Delta,10,2272.0,0.7502529835492444,6,6
qbbd,3,17,F,Jamshire,13,2765.0,0.5866906050893312,4,5
nw4y,5,10,F,Toadstool Marshes,12,2246.0,0.5320597446817619,4,4
5gyt,5,14,M,Soggy Hollow,10,1990.0,0.6501615236618986,7,8
radn,4,87,M,Sugarbrook,13,1611.0,0.39184908624807413,8,15
tzmw,4,27,M,Greycliffs,10,1906.0,0.5460566256604689,6,7
vwns,6,82,F,Shield Barrow,15,2198.0,0.44639031075382946,4,4
m9kx,5,12,F,Toadstool Marshes,11,1437.0,0.3781712263318246,6,8
8vmz,3,46,F,Jamshire,13,2712.0,0.5898937695088546,7,9
dur4,5,12,M,Soggy Hollow,10,1962.0,0.6156040805940336,8,8
rv3k,5,11,M,Slurpington,12,1835.0,0.43952582253328504,3,4
dgn9,6,67,M,Narathil,11,1215.0,0.29674168237645415,4,4
x4il,5,21,F,Soggy Hollow,10,1832.0,0.6009045592612732,8,8
ad4k,5,22,F,Slurpington,11,2423.0,0.7313987294099306,5,5
jvsl,1,68,M,Greycliffs,10,2227.0,0.7687143170513161,2,2
y7kr,4,46,M,Puddington,10,1493.0,0.4454100729160328,6,7
to8p,4,42,F,Greycliffs,13,2219.0,0.5381444147476867,8,14
zdtf,4,32,M,Puddington,12,2066.0,0.5268941697785522,8,18
953p,4,29,M,Greycliffs,10,1796.0,0.5586079925523311,7,10
n1gt,4,23,F,Sugarbrook,12,1997.0,0.4602886495251626,6,8
cicr,5,19,F,Soggy Hollow,15,3239.0,0.6891693473235078,7,7
mid1,4,28,F,Jamshire,10,1564.0,0.4387612469288289,7,10
x5v3,1,40,M,Sugarbrook,18,2777.0,0.45119117614752025,8,10
h8z1,4,24,M,Sugarbrook,10,1420.0,0.4213279160020574,4,6
uo2l,2,17,F,Gnome's Rest,11,1284.0,0.2918697083229584,4,5
zthn,5,32,M,Soggy Hollow,11,1792.0,0.523258803196526,5,5
9wkw,4,21,F,Sugarbrook,10,1816.0,0.5309426277010105,4,6
m4dn,5,12,F,Slurpington,13,2947.0,0.6810121371840226,6,7
qmmx,1,22,M,Duelburg,14,1990.0,0.4842219474980453,5,5
6v2b,5,11,F,Slurpington,10,1867.0,0.6075247978102685,8,8
vtqb,5,11,F,Dripwater Delta,11,2345.0,0.6470321585154802,5,6
8yl4,4,46,F,Puddington,10,1568.0,0.47009331899260465,7,10
jcpv,4,89,M,Puddington,11,2228.0,0.6723307612882051,6,11
vnay,0,12,M,Slurpington,11,1748.0,0.42252613727605615,7,7
pvpm,4,63,M,Puddington,13,1884.0,0.46953957296838006,7,14
xi5k,4,76,F,Greycliffs,12,2130.0,0.5234489958181572,8,9
yrbr,5,11,M,Slurpington,10,1491.0,0.45165596160332366,4,4
h6s6,5,13,F,Toadstool Marshes,10,1977.0,0.596339086144722,4,4
bl5r,5,19,M,Slurpington,11,2113.0,0.6242459825752867,5,5
ohpd,6,80,M,Shield Barrow,11,1985.0,0.6021645604974941,2,2
4qbx,4,34,F,Boggy Bottom,13,1440.0,0.3259422026798796,3,5
yaxv,4,116,F,Puddington,10,2309.0,0.6810605334163717,8,12
se8v,3,34,M,Puddington,10,1956.0,0.5886334795458084,6,10
5u98,1,276,M,Narathil,10,1894.0,0.651295268974011,4,4
46f8,4,219,M,Puddington,11,2203.0,0.642103491992696,6,7
yolt,3,60,M,Greycliffs,13,2534.0,0.6070352655993629,8,19
1gct,4,34,M,Sugarbrook,13,2669.0,0.5868730132256824,5,6
ah6b,4,18,F,Sugarbrook,10,1965.0,0.5765090310344745,4,5
dehb,4,24,F,Gnome's Rest,10,1159.0,0.28435491009955893,3,3
b7iw,5,1090,M,Slurpington,10,2015.0,0.6431827932943952,8,9
do8w,5,1397,NB,Toadstool Marshes,11,1804.0,0.514661414702762,6,6
z3hd,1,438,M,Duelburg,11,2577.0,0.8099191540862338,5,7
9s2g,1,6532,F,Narathil,10,1470.0,0.5575583966048049,3,3
qn3a,1,1235,F,Shield Barrow,11,1934.0,0.5916268407704068,4,5
fyju,1,639,M,Shield Barrow,12,2176.0,0.5976615752715707,5,6
2uul,1,1145,F,Narathil,11,2148.0,0.6591364082022747,5,7
fxp2,1,1213,F,Duelburg,15,3209.0,0.7423091407888187,5,6
xril,3,58,F,Jamshire,14,2722.0,0.6355788760666548,7,15
