adventurer_id,age,total_watch_time,avg_watch_time,num_views,viewing_time_std,avg_completion_rate,median_completion_rate,completion_std,unique_content,completion_consistency,viewing_consistency,num_subscriptions,num_publishers,publisher_concentration,churn_rate,avg_content_length,genre_concentration,finisher_ratio,is_active,cluster
i5tr,428,281.0,93.66666666666667,3.0,78.8056681548563,0.26562052507983197,0.20552344251766214,0.2061391683778705,3.0,0.8290917219319675,0.8324542410724257,6,4,0.2,0.6666666666666666,5.746666666666667,0.16666666666666674,0.0,1,0
i5w4,35,176.0,88.0,2.0,83.43860018001261,0.2831393405371704,0.2831393405371704,0.2671765022229985,2.0,0.7891560475164331,0.9375123615731754,3,2,0.3333333333333333,0.6666666666666666,5.16,0.0,0.0,1,2
i65s,568,285.0,57.0,5.0,36.1178626167164,0.23727562169418212,0.14728682170542637,0.19744583814534694,5.0,0.8351108402103938,0.622721769253731,4,4,0.2,0.75,4.428,0.30000000000000004,0.0,1,0
i6u3,14,726.0,145.2,5.0,185.49582205537675,0.4244087211991956,0.0641025641025641,0.5043050818152022,5.0,0.6647587727306807,1.2687812726085963,2,2,0.3333333333333333,0.5,5.0280000000000005,0.1499999999999999,0.4,1,0
i6ye,1155,334.0,83.5,4.0,119.75669779459797,0.3125254465378661,0.12114553109176765,0.4299234345297065,4.0,0.6993381434642297,1.4172390271550055,2,2,0.3333333333333333,0.5,4.1125,0.0,0.25,1,2
i7au,28,483.0,161.0,3.0,100.46392387319938,0.49173400051953026,0.5432098765432098,0.34430949854097476,3.0,0.7438763179798509,0.6201476782296258,1,1,0.5,0.0,5.756666666666667,0.16666666666666674,0.3333333333333333,1,2
i7m2,77,297.0,297.0,1.0,0.0,0.8638743455497382,0.8638743455497382,0.0,1.0,1.0,0.0,6,6,0.14285714285714285,0.8333333333333334,5.73,0.0,1.0,1,0
i7r7,23,994.0,198.8,5.0,181.28761678614455,0.4999634756689111,0.3302097278000893,0.4314984078126455,5.0,0.6985687127155227,0.9073454293600828,1,1,0.5,0.0,6.254,0.1333333333333333,0.4,1,2
i8ma,13,883.0,110.375,8.0,98.57402946879205,0.22801635083916194,0.17764244989016906,0.18595563290382294,8.0,0.8432018637590102,0.8850642376546985,3,3,0.25,0.6666666666666666,7.28875,0.3125,0.0,1,0
i8s8,11,1967.0,196.7,10.0,172.29177448606055,0.497298313895013,0.5644255858296954,0.38951860883414957,10.0,0.7196737011237524,0.8714809028126482,2,2,0.3333333333333333,0.5,6.331,0.25,0.4,1,0
i93k,12,16.0,16.0,1.0,0.0,0.05822416302765648,0.05822416302765648,0.0,1.0,1.0,0.0,1,1,0.5,0.0,4.58,0.0,0.0,1,2
i9r3,21,1508.0,167.55555555555554,9.0,110.17044875000634,0.46682210618751807,0.34288926363125355,0.3168950902572708,9.0,0.7593619320158893,0.6536150552076844,4,3,0.25,0.75,6.344444444444445,0.2666666666666666,0.2222222222222222,1,0
i9uj,46,1155.0,115.5,10.0,110.25954229302182,0.3385093975389684,0.17840834964122634,0.3151196151947059,10.0,0.7603871073369612,0.9464338394250801,11,6,0.14285714285714285,0.9090909090909091,5.636,0.3600000000000001,0.2,1,0
i9x8,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.3333333333333333,1.0,0.0,0.0,0.0,0,1
i9zm,113,32.0,32.0,1.0,0.0,0.1399825021872266,0.1399825021872266,0.0,1.0,1.0,0.0,3,3,0.25,1.0,3.81,0.0,0.0,1,2
ia1d,168,562.0,187.33333333333334,3.0,118.1538545005339,0.6017080929690343,0.6174161313347609,0.31394515568326214,3.0,0.7610667733540155,0.627365599117879,7,5,0.16666666666666666,1.0,4.993333333333333,0.0,0.3333333333333333,1,0
ia7w,17,824.0,412.0,2.0,18.384776310850235,0.9792162809474376,0.9792162809474376,0.012581757778241748,2.0,0.9875745758981004,0.044515196878572,2,2,0.3333333333333333,1.0,7.015000000000001,0.0,1.0,1,0
ia9q,161,215.0,71.66666666666667,3.0,32.083225108042576,0.21012020696617129,0.20104895104895107,0.08183042446950524,3.0,0.9243592871686593,0.4415122721290263,6,4,0.2,0.8333333333333334,5.586666666666666,0.0,0.0,1,2
iaah,12,636.0,159.0,4.0,70.15696686716153,0.6327476711149873,0.677630869588657,0.23018919766650736,4.0,0.8128830930208595,0.43848104291975953,1,1,0.5,0.0,4.135,0.25,0.5,1,2
iah6,1459,16.0,16.0,1.0,0.0,0.05822416302765648,0.05822416302765648,0.0,1.0,1.0,0.0,1,1,0.5,0.0,4.58,0.0,0.0,1,2
ianf,101,17.0,17.0,1.0,0.0,0.11517615176151762,0.11517615176151762,0.0,1.0,1.0,0.0,4,4,0.2,0.75,2.46,0.0,0.0,1,2
iari,429,260.0,130.0,2.0,156.97770542341354,0.4973202127730935,0.4973202127730935,0.6055365760447856,2.0,0.6228447329823432,1.1983030948352178,1,1,0.5,0.0,4.46,0.0,0.5,1,2
iau9,11,909.0,82.63636363636364,11.0,120.06770817107547,0.20791966384224717,0.14685792349726776,0.23499437449266575,11.0,0.809720287520175,1.4355921629150328,10,8,0.1111111111111111,0.9,5.983636363636363,0.3484848484848484,0.09090909090909091,1,0
ib6u,35,418.0,209.0,2.0,181.01933598375618,0.5647968795102016,0.5647968795102016,0.5407449868266707,2.0,0.6490366728757672,0.8619968380178865,1,1,0.5,0.0,6.665,0.0,0.5,1,2
ib9k,90,149.0,149.0,1.0,0.0,0.5422125181950509,0.5422125181950509,0.0,1.0,1.0,0.0,1,1,0.5,0.0,4.58,0.0,0.0,1,2
ibkg,25,856.0,285.3333333333333,3.0,137.32564703409676,0.699812391160815,0.7849604221635884,0.339697575686027,3.0,0.7464371199506904,0.47960062992117614,7,4,0.2,0.8571428571428571,6.783333333333334,0.0,0.3333333333333333,1,0
ibkl,23,30.0,30.0,1.0,0.0,0.08561643835616439,0.08561643835616439,0.0,1.0,1.0,0.0,1,1,0.5,0.0,5.84,0.0,0.0,1,2
ibw8,13,886.0,443.0,2.0,80.61017305526642,0.9074521932459549,0.9074521932459549,0.060467321035184436,2.0,0.9429804956402063,0.1815544438181676,2,2,0.3333333333333333,1.0,8.105,0.0,1.0,1,0
icod,20,429.0,214.5,2.0,249.60869375885127,0.48287803932965223,0.48287803932965223,0.5625071090868864,2.0,0.6399970881312599,1.158277001201166,1,1,0.5,0.0,7.42,0.0,0.5,1,2
icwn,98,441.0,110.25,4.0,58.99929378108408,0.40736691286001664,0.36574286484163915,0.2123332247925615,4.0,0.824855724110924,0.5303307306164861,8,6,0.14285714285714285,0.625,4.6175,0.25,0.0,1,0
idob,11,50.0,25.0,2.0,0.0,0.06315995710278832,0.06315995710278832,0.0046584996881503925,2.0,0.9953631013029836,0.0,1,1,0.5,0.0,6.615,0.0,0.0,1,2
idsm,90,219.0,109.5,2.0,67.17514421272202,0.309095496779173,0.309095496779173,0.18901940109196005,2.0,0.8410291699879999,0.607919857128706,5,4,0.2,1.0,5.9,0.0,0.0,1,2
idxa,1014,1017.0,254.25,4.0,79.52934468903076,0.853050339733318,0.8950832853302612,0.15036915453328528,4.0,0.8692861731030234,0.3115743180765162,1,1,0.5,0.0,4.925,0.0,0.75,1,2
idxg,115,54.0,54.0,1.0,0.0,0.1965065502183406,0.1965065502183406,0.0,1.0,1.0,0.0,2,2,0.3333333333333333,0.5,4.58,0.0,0.0,1,2
iebf,54,2829.0,176.8125,16.0,138.22793675664843,0.5446270145349875,0.48705161854768153,0.3495865547379423,16.0,0.7409676663488814,0.7773803121639279,13,8,0.1111111111111111,0.9230769230769231,5.439375,0.267857142857143,0.375,1,0
iegl,26,1704.0,189.33333333333334,9.0,119.2895636675732,0.5438659491619795,0.4726027397260274,0.34896159911756564,9.0,0.7413109466230605,0.6267402644530992,1,1,0.5,0.0,6.068888888888889,0.19444444444444442,0.3333333333333333,1,2
iei3,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
iejc,35,375.0,125.0,3.0,71.02112361825881,0.34164771128750543,0.3630646083476272,0.18586152278288795,3.0,0.8432687803659212,0.5636597112560223,5,5,0.16666666666666666,1.0,6.06,0.0,0.0,1,0
if32,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.3333333333333333,0.75,0.0,0.0,0.0,0,1
if7v,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.3333333333333333,1.0,0.0,0.0,0.0,0,1
ifmy,31,2217.0,201.54545454545453,11.0,120.6328012079332,0.5357022203082359,0.5401234567901234,0.27686311651251333,11.0,0.7831693053608538,0.5955838479745356,1,1,0.5,0.0,6.306363636363637,0.2857142857142858,0.18181818181818182,1,2
ifvt,11,279.0,139.5,2.0,166.17009357883867,0.5353285075998289,0.5353285075998289,0.638679572560267,2.0,0.6102474313740323,1.182705292376076,2,2,0.3333333333333333,0.0,4.359999999999999,0.0,0.5,1,2
ih3j,33,8856.0,205.95348837209303,43.0,144.40319767735858,0.5234762904988908,0.505464480874317,0.3129723255624059,43.0,0.7616306760857693,0.697756770437849,16,8,0.1111111111111111,0.8125,6.346976744186047,0.16569767441860472,0.27906976744186046,1,0
ihg4,106,505.0,252.5,2.0,44.54772721475249,0.8257229832572299,0.8257229832572299,0.021525320584065255,2.0,0.9789282554721619,0.17573067934813605,1,1,0.5,0.0,5.109999999999999,0.0,1.0,1,2
ii3b,20,654.0,163.5,4.0,133.51279589113048,0.4395473394471705,0.37077498440443374,0.3378609343048239,4.0,0.7474618432741799,0.8116279385479056,5,4,0.2,0.8,6.2524999999999995,0.16666666666666674,0.25,1,0
iidi,83,254.0,127.0,2.0,161.22034611053283,0.36093819006053046,0.36093819006053046,0.4192493566232588,2.0,0.70459781808832,1.2595339539885377,5,5,0.16666666666666666,1.0,4.735,0.0,0.0,1,0
iivw,42,409.0,136.33333333333334,3.0,122.72054975974208,0.4530359455021608,0.3931124106562703,0.3748190426871869,3.0,0.727368452829563,0.8935962361146268,6,4,0.2,0.5,4.533333333333333,0.0,0.3333333333333333,1,0
ijbg,50,1760.0,251.42857142857142,7.0,97.88744751474715,0.8228383846091137,0.8391608391608393,0.18950348008237292,7.0,0.8406869057085483,0.38778275755700625,1,1,0.5,0.0,5.014285714285714,0.09523809523809534,0.5714285714285714,1,2
ijgt,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.2,0.6666666666666666,0.0,0.0,0.0,0,1
ijl3,64,398.0,132.66666666666666,3.0,173.4944763770113,0.395526061395384,0.1288056206088993,0.49668000569284365,3.0,0.6681454928216801,1.2979636636684138,4,4,0.2,0.75,5.326666666666667,0.0,0.3333333333333333,1,0
ik3g,39,123.0,61.5,2.0,27.577164466275352,0.2564102564102564,0.2564102564102564,0.22663678884184213,2.0,0.8152372479747435,0.44123463146040565,4,4,0.2,1.0,5.26,0.0,0.0,1,2
ik91,24,33.0,33.0,1.0,0.0,0.12672811059907835,0.12672811059907835,0.0,1.0,1.0,0.0,1,1,0.5,0.0,4.34,0.0,0.0,1,2
ikdu,59,1078.0,107.8,10.0,93.55544998674435,0.32828946969784123,0.21926231889109643,0.25829382521315175,10.0,0.7947269389409922,0.8598846506134591,10,7,0.125,0.9,5.192,0.23333333333333317,0.0,1,0
ikdy,25,404.0,202.0,2.0,207.88939366884497,0.48183086483786697,0.48183086483786697,0.45634882157100637,2.0,0.6866486827800434,1.0240856830977585,4,4,0.2,0.75,6.495,0.0,0.5,1,0
ikut,161,125.0,125.0,1.0,0.0,0.4014129736673089,0.4014129736673089,0.0,1.0,1.0,0.0,4,2,0.3333333333333333,0.75,5.19,0.0,0.0,1,2
ikw7,43,179.0,179.0,1.0,0.0,0.5161476355247981,0.5161476355247981,0.0,1.0,1.0,0.0,2,2,0.3333333333333333,1.0,5.78,0.0,0.0,1,2
iky7,58,141.0,141.0,1.0,0.0,0.39629005059021927,0.39629005059021927,0.0,1.0,1.0,0.0,1,1,0.5,0.0,5.93,0.0,0.0,1,2
il3y,13,802.0,80.2,10.0,67.72952745213043,0.25187164664306744,0.15998752533915483,0.24338048511904486,10.0,0.804259043766685,0.8341074809375668,11,6,0.14285714285714285,0.8181818181818182,5.66,0.32000000000000006,0.1,1,0
il6c,27,3176.0,176.44444444444446,18.0,151.2085518209564,0.48068121526171204,0.32858336942364763,0.39478368601417907,18.0,0.7169570522133525,0.8521458775132169,12,8,0.1111111111111111,0.75,6.162222222222223,0.3194444444444444,0.4444444444444444,1,0
ilcy,19,1008.0,144.0,7.0,127.51993308237476,0.42110858295519016,0.26702269692923897,0.35316668639714016,7.0,0.7390072561293536,0.8794478143612052,1,1,0.5,0.0,5.454285714285715,0.17142857142857149,0.14285714285714285,1,2
ilf9,5122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0.2,0.6,0.0,0.0,0.0,0,1
iloa,31,264.0,132.0,2.0,57.982756057296896,0.40000159379059186,0.40000159379059186,0.14594392752023383,2.0,0.8726430464743163,0.43596057185937515,3,3,0.25,0.6666666666666666,5.42,0.0,0.0,1,2
ilqa,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,0.2,0.8571428571428571,0.0,0.0,0.0,0,1
im1h,65,18.0,18.0,1.0,0.0,0.06550218340611354,0.06550218340611354,0.0,1.0,1.0,0.0,1,1,0.5,0.0,4.58,0.0,0.0,1,2
im1z,241,735.0,122.5,6.0,98.85696738217293,0.3486298767305311,0.3573052669873479,0.251031715154489,6.0,0.7993402468429913,0.8004612743495784,6,4,0.2,0.8333333333333334,5.4433333333333325,0.22222222222222232,0.0,1,0
ime4,72,105.0,105.0,1.0,0.0,0.7201646090534979,0.7201646090534979,0.0,1.0,1.0,0.0,1,1,0.5,0.0,2.43,0.0,0.0,1,2
imf9,34,710.0,142.0,5.0,113.39973544942687,0.43458254700903065,0.39937527889335117,0.34652691418686443,5.0,0.7426513272509494,0.7930051430029851,4,3,0.25,0.75,6.05,0.10000000000000009,0.2,1,0
imkd,62,526.0,105.2,5.0,49.650780457108624,0.3734434401044047,0.2968036529680365,0.18678296606636516,5.0,0.8426140487291758,0.467521473230778,1,1,0.5,0.0,4.862,0.26666666666666683,0.0,1,2
imn7,137,596.0,119.2,5.0,99.8058114540431,0.4283252115059498,0.2549467275494673,0.36798398938932536,5.0,0.7310027074559585,0.8303312101001921,14,9,0.1,0.9285714285714286,4.84,0.26666666666666683,0.4,1,0
imwy,113,276.0,276.0,1.0,0.0,0.7757166947723441,0.7757166947723441,0.0,1.0,1.0,0.0,1,1,0.5,0.0,5.93,0.0,0.0,1,2
in1u,10,589.0,196.33333333333334,3.0,198.96314566605878,0.5289121964886156,0.487627365356623,0.4112516121645056,3.0,0.7085908645774732,1.008259184118541,3,2,0.3333333333333333,1.0,5.383333333333333,0.16666666666666674,0.3333333333333333,1,0
in4p,45,23.0,23.0,1.0,0.0,0.06575185820468839,0.06575185820468839,0.0,1.0,1.0,0.0,5,4,0.2,1.0,5.83,0.0,0.0,1,2
in5e,72,31.0,31.0,1.0,0.0,0.08892713711990821,0.08892713711990821,0.0,1.0,1.0,0.0,2,2,0.3333333333333333,1.0,5.81,0.0,0.0,1,2
in9q,17,5536.0,221.44,25.0,136.33936824458786,0.5451884467627416,0.4578754578754579,0.313355046661267,25.0,0.761408731433393,0.6129264891412869,8,6,0.14285714285714285,0.75,6.6128,0.18500000000000005,0.36,1,0
incn,73,443.0,221.5,2.0,19.091883092036785,0.8233219011917343,0.8233219011917343,0.04503632849275255,2.0,0.9569045331106257,0.08580621614398555,1,1,0.5,0.0,4.48,0.0,0.5,1,2
inoc,63,723.0,241.0,3.0,58.077534382926416,0.6919678980213483,0.6272401433691756,0.15476129493389473,3.0,0.865979838765938,0.23998981149969592,4,4,0.2,1.0,5.793333333333333,0.0,0.3333333333333333,1,0
inte,54,410.0,136.66666666666666,3.0,69.21223398600375,0.5182103248394662,0.4528158295281583,0.27300352656983734,3.0,0.7855437782600201,0.5027523049830781,2,2,0.3333333333333333,0.0,4.433333333333334,0.16666666666666674,0.3333333333333333,1,2
inyd,15,1376.0,196.57142857142858,7.0,142.86223800437625,0.6472208119371627,0.8702408702408703,0.40536995773377316,7.0,0.7115564086858298,0.7230915878746448,3,2,0.3333333333333333,0.6666666666666666,4.89,0.09523809523809534,0.5714285714285714,1,0
io4o,98,1134.0,189.0,6.0,135.34991688213185,0.6137369064107119,0.7910264116435224,0.39517162914183457,6.0,0.7167576942595204,0.7123679835901676,1,1,0.5,0.0,4.726666666666667,0.22222222222222232,0.5,1,2
io7j,71,836.0,209.0,4.0,70.80960386840191,0.6570780554827593,0.608347876672484,0.22149522602600677,4.0,0.8186687747060495,0.33718858984953287,3,3,0.25,0.6666666666666666,5.32,0.25,0.25,1,0
iob9,46,839.0,104.875,8.0,88.12237838045777,0.34181739853086623,0.24623082493910067,0.28587746565310995,8.0,0.7776790765145651,0.8323247072534382,13,8,0.1111111111111111,0.9230769230769231,5.141249999999999,0.3125,0.0,1,0
iok9,81,516.0,129.0,4.0,98.45811292118086,0.524406467365675,0.5345975524287023,0.31694982354242784,4.0,0.7593303724435962,0.7573700993936989,2,2,0.3333333333333333,0.5,3.6575,0.16666666666666674,0.25,1,0
ipc5,56,949.0,158.16666666666666,6.0,143.74618835526272,0.4959287893237887,0.5059546535127237,0.4385885878561177,6.0,0.6951257701065652,0.9031174137503417,7,5,0.16666666666666666,0.8571428571428571,5.083333333333333,0.3333333333333335,0.5,1,0
ipfi,33,207.0,207.0,1.0,0.0,0.7532751091703056,0.7532751091703056,0.0,1.0,1.0,0.0,1,1,0.5,0.0,4.58,0.0,0.0,1,2
iq7g,24,800.0,200.0,4.0,157.74874537271816,0.4764459597057559,0.33604166285641124,0.34770389455347434,4.0,0.7420027530092753,0.7848196287199909,2,2,0.3333333333333333,0.5,6.855,0.0,0.25,1,2
irh3,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,0.2,0.8571428571428571,0.0,0.0,0.0,0,1
irky,73,135.0,45.0,3.0,41.7612260356422,0.1577933722040644,0.07026419336706015,0.1564589752040288,3.0,0.8647085814899526,0.9078527399052653,5,2,0.3333333333333333,0.8,4.963333333333334,0.0,0.0,1,2
irqr,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0,1
is8q,187,370.0,123.33333333333333,3.0,108.24201279232263,0.4689347642725217,0.3878648233486944,0.41358025675777793,3.0,0.707423575859516,0.8705791913591633,2,2,0.3333333333333333,0.5,4.433333333333334,0.16666666666666674,0.3333333333333333,1,0
isdw,30,2847.0,189.8,15.0,128.24875382296253,0.5783633221853682,0.6657088122605364,0.37922588593919765,15.0,0.7250443964217217,0.6721632799945625,13,8,0.1111111111111111,0.8461538461538461,5.47,0.34285714285714297,0.4666666666666667,1,0
isqu,16,1664.0,237.71428571428572,7.0,156.36785079390444,0.5643950669848026,0.47702492211838005,0.37044333637119303,7.0,0.7296908770032823,0.6550418644867331,9,7,0.125,0.8888888888888888,7.234285714285714,0.22857142857142865,0.42857142857142855,1,0
issd,21,65.0,32.5,2.0,26.16295090390226,0.12250503479491934,0.12250503479491934,0.10119955578087066,2.0,0.908100620591779,0.7809836090717093,2,2,0.3333333333333333,0.5,4.48,0.0,0.0,1,2
itiy,342,199.0,199.0,1.0,0.0,0.7241630276564774,0.7241630276564774,0.0,1.0,1.0,0.0,1,1,0.5,0.0,4.58,0.0,0.0,1,2
iu3d,12,1401.0,155.66666666666666,9.0,95.43715209497819,0.48651067700075135,0.39937527889335117,0.29529021491699114,9.0,0.7720277575509092,0.6091733112445417,1,1,0.5,0.0,5.325555555555556,0.19444444444444442,0.2222222222222222,1,2
iu8o,61,448.0,149.33333333333334,3.0,96.72814137226733,0.5054983550952042,0.41733120680489105,0.37904065309275087,3.0,0.7251417844407394,0.6434244437179645,2,2,0.3333333333333333,0.5,5.076666666666667,0.16666666666666674,0.3333333333333333,1,0
iv34,35,267.0,267.0,1.0,0.0,0.6612184249628529,0.6612184249628529,0.0,1.0,1.0,0.0,1,1,0.5,0.0,6.73,0.0,0.0,1,2
iva4,313,264.0,88.0,3.0,115.20850663036997,0.3231201755159403,0.091324200913242,0.4167377191931051,3.0,0.7058469513817592,1.2944776025884266,1,1,0.5,0.0,4.416666666666667,0.16666666666666674,0.3333333333333333,1,2
iviu,76,1340.0,191.42857142857142,7.0,119.1999121124636,0.6014881701490403,0.6682027649769586,0.33667816202948136,7.0,0.7481232419340926,0.6194501743038198,2,2,0.3333333333333333,0.5,5.14,0.09523809523809534,0.42857142857142855,1,0
ivsw,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.3333333333333333,1.0,0.0,0.0,0.0,0,1
ivu6,145,1227.0,204.5,6.0,145.6609075901973,0.6126435584761217,0.8329073622409486,0.39791171069702075,6.0,0.7153527596541732,0.7088122023853883,3,2,0.3333333333333333,0.6666666666666666,5.048333333333333,0.22222222222222232,0.6666666666666666,1,0
ivuy,93,639.0,127.8,5.0,129.46505319969555,0.3965514886078933,0.17938682322243965,0.37166565904024296,5.0,0.7290406327586432,1.0051634565193752,9,7,0.125,0.7777777777777778,5.0520000000000005,0.1499999999999999,0.2,1,0
iw3w,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0.2,0.75,0.0,0.0,0.0,0,1
iwpz,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.3333333333333333,1.0,0.0,0.0,0.0,0,1
iwvh,12,372.0,186.0,2.0,48.08326112068523,0.636030183166124,0.636030183166124,0.29532157384205143,2.0,0.7720090672418135,0.25712973861328997,1,1,0.5,0.0,5.135,0.0,0.5,1,2
iwvl,47,631.0,126.2,5.0,121.40304773769067,0.3855138094821667,0.417558886509636,0.3482777592271128,5.0,0.7416869359124046,0.9544264759252411,9,6,0.14285714285714285,1.0,5.284000000000001,0.10000000000000009,0.2,1,0
iwzd,179,14.0,14.0,1.0,0.0,0.0532724505327245,0.0532724505327245,0.0,1.0,1.0,0.0,1,1,0.5,0.0,4.38,0.0,0.0,1,2
ix8t,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0.2,0.25,0.0,0.0,0.0,0,1
ixq1,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0,1
ixwi,76,112.0,56.0,2.0,60.81118318204309,0.27988215488215484,0.27988215488215484,0.32438821190796996,2.0,0.7550656152091217,1.0668628628428611,2,2,0.3333333333333333,0.5,3.765,0.0,0.0,1,2
ixwp,103,929.0,103.22222222222223,9.0,124.00582423597871,0.30055584998091706,0.17060367454068243,0.32703933262908275,9.0,0.7535571670048663,1.1898213412833778,6,5,0.16666666666666666,0.8333333333333334,5.06,0.08888888888888902,0.1111111111111111,1,0
ixy1,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.3333333333333333,0.5,0.0,0.0,0.0,0,1
iy7b,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
iyh8,94,702.0,140.4,5.0,128.05194258581164,0.44403749955177674,0.3941215764863059,0.36583229888185687,5.0,0.732154306805201,0.9056007255007895,5,3,0.25,0.6,4.846,0.10000000000000009,0.2,1,0
iyhb,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
iyjm,27,1462.0,146.2,10.0,111.56144296106767,0.41045032137872006,0.3520359082245478,0.29238107327145424,10.0,0.7737655871643657,0.7578902375072533,3,2,0.3333333333333333,0.3333333333333333,5.865,0.30000000000000004,0.1,1,0
iyjo,19,1906.0,238.25,8.0,146.8826061860287,0.5904512845486327,0.6837899543378996,0.3026282454608144,8.0,0.7676787321974908,0.6139293884473509,3,3,0.25,0.6666666666666666,6.56875,0.16666666666666652,0.375,1,0
iyui,14,692.0,138.4,5.0,89.6900217415516,0.32368492725141546,0.2658045977011494,0.19347689205087268,5.0,0.8378880283820145,0.6434004429092655,1,1,0.5,0.0,7.026000000000001,0.26666666666666683,0.0,1,2
iz2k,24,569.0,189.66666666666666,3.0,103.64522822268921,0.6397560601264306,0.5915637860082305,0.10526859031891006,3.0,0.9047574578333613,0.5435938543148036,3,3,0.25,1.0,4.760000000000001,0.16666666666666674,0.0,1,0
izmb,23,5369.0,206.5,26.0,155.68564481030353,0.5602624470478701,0.6957794628619322,0.3781275971774795,26.0,0.7256222152782394,0.7502922641460411,7,6,0.14285714285714285,0.8571428571428571,6.096153846153846,0.29670329670329676,0.38461538461538464,1,0
izqx,24,3057.0,218.35714285714286,14.0,135.34321451142546,0.49716576443450805,0.48320332621973655,0.2871477465459756,14.0,0.7769115881867266,0.6169993497753032,10,7,0.125,1.0,7.1657142857142855,0.36734693877551017,0.2857142857142857,1,0
izr5,105,1543.0,154.3,10.0,127.01885249398568,0.47430759714773824,0.36505038302078474,0.39672108383239124,10.0,0.7159625580048892,0.8178934481261151,5,5,0.16666666666666666,0.8,5.509,0.3600000000000001,0.3,1,0
izvl,49,40.0,40.0,1.0,0.0,0.13440860215053763,0.13440860215053763,0.0,1.0,1.0,0.0,4,3,0.25,0.75,4.96,0.0,0.0,1,2
j1ap,11,64.0,32.0,2.0,5.656854249492381,0.09654102735782352,0.09654102735782352,0.05372331539586423,2.0,0.9490157286918517,0.17141982574219336,1,1,0.5,0.0,6.215,0.0,0.0,1,2
j1jp,31,1213.0,202.16666666666666,6.0,127.64703939640225,0.5078670127128057,0.5038115595599277,0.3207349833029421,6.0,0.7571541699449527,0.6282873145023901,2,2,0.3333333333333333,0.5,6.236666666666667,0.22222222222222232,0.16666666666666666,1,0
